floor,total floor,years of house,Square footage,building present situation pattern - hall,Transfer building present situation pattern - compartmented,Transfer Management organization,School,0.257-11,Distance To Bay,parking space,logY
18,21,2,21.637825,1,1,0,0.546246659,2,0.978960677,0,3.737503642
32,41,17,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.916808729
19,34,15,15.11895,1,1,1,0.928673668,6,0.108835403,0,3.914891376
9,15,7,44.9394,2,1,1,0.546246659,2,0.978960677,1,3.329527648
2,14,10,32.473375,1,1,1,0.426398957,7,1.213320507,1,3.394267382
9,19,7,23.864225,2,1,1,0.508133014,6,1.39540754,0,3.778304232
3,7,24,40.81935,2,1,1,0.487489186,5,1.966847066,0,3.453876217
3,19,7,64.8439,2,1,1,0.508133014,6,1.39540754,1,3.596484451
21,21,18,37.597725,2,1,1,0.546246659,2,0.978960677,0,3.900095843
10,12,20,9.640675,1,1,0,0.928673668,6,0.108835403,0,3.65997624
6,12,31,34.723975,2,1,1,0.928673668,6,0.108835403,0,3.610868798
10,19,7,44.1287,0,0,1,0.508133014,6,1.39540754,1,3.583830793
7,25,4,62.076025,2,1,1,0.928673668,6,0.108835403,1,3.795378015
21,34,15,15.799575,1,1,1,0.928673668,6,0.108835403,0,3.770602379
7,19,7,13.077075,1,1,1,0.928673668,6,0.108835403,0,4.005716213
2,5,34,24.699125,2,1,0,0.684711341,5,0.090462185,0,3.307499033
11,22,16,17.548025,1,1,1,0.546246659,2,0.978960677,0,3.623576395
3,13,16,31.904675,2,1,1,0.806334461,7,0.26205193,0,3.653564216
14,17,18,11.18645,1,1,1,0.928673668,6,0.108835403,0,3.860409865
5,5,29,35.577025,0,1,0,0.546246659,2,0.978960677,0,3.59501139
14,15,5,24.8292,1,1,1,0.546246659,2,0.978960677,1,3.749113757
21,23,2,107.2423,2,1,1,0.922336092,4,1.446636591,1,3.69296238
12,12,7,31.9077,2,1,1,0.676633362,7,1.252851982,1,3.586327357
10,11,15,28.988575,2,1,1,0.551919167,6,1.348752678,1,3.786923082
3,12,19,28.534825,1,1,1,0.546246659,2,0.978960677,0,3.482482616
3,4,38,21.32625,2,1,0,0.611461288,9,0.029058537,0,3.650981703
3,5,33,30.150175,2,1,0,0.917816729,5,0.128913283,0,2.832817599
9,15,7,22.430375,1,1,1,0.546246659,2,0.978960677,0,3.681288846
7,21,17,10.814375,1,1,1,0.928673668,6,0.108835403,0,3.600069084
5,16,20,19.229925,1,1,1,0.676633362,7,1.252851982,0,3.7925614
10,14,8,17.78095,0,0,1,0.833684897,1,0.724957857,0,3.539879872
5,25,13,18.322425,1,1,1,0.928673668,6,0.108835403,0,4.017786151
3,12,7,14.771075,1,1,1,0.676633362,7,1.252851982,0,3.776224455
10,12,7,24.088075,1,1,1,0.676633362,7,1.252851982,1,3.430442503
4,22,16,17.596425,1,1,1,0.546246659,2,0.978960677,0,3.63598808
21,21,14,29.00975,2,1,1,0.546246659,2,0.978960677,1,3.793997587
12,16,17,10.511875,1,1,1,0.928673668,6,0.108835403,0,3.873065959
7,12,7,14.771075,0,1,1,0.676633362,7,1.252851982,0,3.806771857
4,5,30,28.462225,2,1,0,0.370072571,5,2.049617573,0,3.429595138
17,34,15,25.4463,1,1,1,0.928673668,6,0.108835403,1,3.571857622
3,12,19,28.698175,1,1,1,0.546246659,2,0.978960677,0,3.432924135
10,14,20,27.010225,2,1,1,0.676633362,7,1.252851982,0,3.522719742
2,5,30,35.60425,2,1,0,0.434459386,3,1.985811351,0,3.458042491
34,41,17,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.864999757
2,5,19,40.3656,2,1,1,0.439919644,2,1.659348436,1,3.375601563
11,14,9,35.4893,2,1,1,0.546246659,2,0.978960677,1,3.642686533
4,12,14,45.958825,2,1,1,0.546246659,2,0.978960677,1,3.608257651
2,21,18,39.48835,2,1,1,0.546246659,2,0.978960677,0,3.493720197
18,22,15,11.945725,1,1,1,0.546246659,2,0.978960677,0,3.610813607
10,14,7,24.36335,2,1,1,0.546246659,2,0.978960677,0,3.646785434
41,41,17,13.2132,1,1,1,0.928673668,6,0.108835403,0,3.900687239
22,22,16,17.844475,1,1,1,0.546246659,2,0.978960677,0,3.64603658
24,26,20,49.897375,2,1,1,0.546246659,2,0.978960677,1,3.48997839
13,14,10,30.23185,2,1,1,0.426398957,7,1.213320507,0,3.924278534
8,16,21,13.899875,1,1,1,0.546246659,2,0.978960677,0,3.638919294
26,34,15,77.485375,2,1,1,0.928673668,6,0.108835403,1,3.472950446
6,14,16,24.142525,2,1,1,0.907026237,4,0.313001271,0,3.600643469
37,41,17,14.904175,1,1,1,0.928673668,6,0.108835403,0,3.870507138
8,15,7,32.957375,2,1,1,0.546246659,2,0.978960677,1,3.510535314
11,12,24,48.7267,2,1,1,0.928673668,6,0.108835403,0,3.728936499
11,12,22,43.550925,2,1,1,0.928673668,6,0.108835403,0,3.623355386
1,5,34,23.958,1,1,0,0.487489186,5,1.966847066,0,3.857167149
16,22,16,44.8547,2,1,1,0.546246659,2,0.978960677,1,3.444260783
2,4,38,19.36,2,1,0,0.879587019,4,1.405323995,0,3.720602326
20,29,15,22.43945,2,1,1,0.928673668,6,0.108835403,0,3.819126098
2,7,24,50.254325,2,1,0,0.406829708,2,1.867637177,1,3.605981769
3,4,39,18.7066,2,1,0,0.830127474,1,1.266470642,0,3.227480779
1,4,38,25.999875,2,1,0,0.692144467,7,1.337110885,0,3.893393636
3,5,30,34.784475,2,1,0,0.928673668,6,0.108835403,0,3.00872088
1,5,34,23.253175,2,1,0,0.437287208,4,1.997085269,0,3.921093979
12,14,13,44.071225,1,1,1,0.546246659,2,0.978960677,0,3.619123824
8,22,16,11.75515,1,1,1,0.546246659,2,0.978960677,0,3.626464327
5,12,7,14.771075,0,0,0,0.676633362,7,1.252851982,0,3.865202157
10,14,7,47.00245,2,1,1,0.508133014,6,1.39540754,1,3.59697006
17,26,20,39.213075,2,1,1,0.546246659,2,0.978960677,1,3.492777055
6,26,20,12.6445,1,1,1,0.546246659,2,0.978960677,0,3.207844424
18,25,13,61.809825,2,1,1,0.546246659,2,0.978960677,1,3.806794679
3,17,18,11.737,1,1,1,0.928673668,6,0.108835403,0,3.784787796
5,11,11,16.041575,1,1,1,0.928673668,6,0.108835403,0,3.784490334
3,5,29,37.603775,2,1,0,0.546246659,2,0.978960677,0,3.493827905
16,22,16,22.472725,2,1,1,0.546246659,2,0.978960677,0,3.647501174
3,4,40,22.623975,1,1,0,0.409397976,5,1.315061071,0,3.708211572
18,19,7,36.87475,1,1,1,0.508133014,6,1.39540754,1,3.552444849
1,5,45,23.2925,2,1,0,0.67632531,1,1.112770892,0,3.652364319
20,22,16,39.35525,2,1,1,0.546246659,2,0.978960677,1,3.43344813
3,7,25,45.105775,2,1,1,0.699231757,2,1.127421334,0,3.66695561
9,11,11,16.023425,1,1,1,0.928673668,6,0.108835403,0,3.9055769
3,5,25,59.601575,2,1,0,0.400861834,1,0.814790194,1,3.008709502
2,15,6,40.060075,2,1,1,0.546246659,2,0.978960677,0,3.472063864
12,21,17,11.153175,2,1,1,0.928673668,6,0.108835403,0,3.82494509
4,14,7,30.718875,2,1,1,0.546246659,2,0.978960677,1,3.51119221
2,14,7,25.606625,2,1,1,0.546246659,2,0.978960677,0,3.680390266
3,14,8,11.75515,1,1,1,0.928673668,6,0.108835403,0,3.866774636
4,14,9,23.089825,2,1,1,0.426398957,7,1.213320507,1,3.865571453
4,5,25,43.835275,2,1,0,0.546246659,2,0.978960677,0,3.261703313
8,19,7,13.077075,1,1,1,0.928673668,6,0.108835403,0,3.970280515
12,12,7,14.601675,1,1,1,0.676633362,7,1.252851982,0,3.918192165
16,41,17,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.764735814
10,26,20,31.8956,2,1,1,0.546246659,2,0.978960677,0,3.542319179
3,5,34,21.1266,1,1,0,0.699231757,2,1.127421334,0,3.261431637
3,12,21,20.7394,2,1,1,0.928673668,6,0.108835403,0,3.665911398
7,14,16,24.142525,1,1,1,0.907026237,4,0.313001271,0,3.757353076
18,25,4,57.3661,2,1,1,0.928673668,6,0.108835403,1,3.650101737
11,12,16,33.271975,2,1,1,0.907026237,4,0.313001271,1,3.462507993
4,4,36,26.741,2,1,0,0.21840916,6,1.444227878,0,3.38803635
4,5,33,27.04955,2,1,0,0.699231757,2,1.127421334,0,3.395714697
7,22,20,24.2968,1,1,1,0.91597149,5,0.033539262,0,3.649449506
6,21,2,74.635825,1,1,1,0.546246659,2,0.978960677,1,3.774907746
2,4,38,22.99,1,1,0,0.818284947,4,1.418731061,0,2.969711572
13,13,15,25.6399,2,1,1,0.928673668,6,0.108835403,0,3.907053482
20,25,4,44.258775,2,1,1,0.928673668,6,0.108835403,1,3.856901306
9,41,17,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.605791471
18,29,15,47.795,2,1,1,0.928673668,6,0.108835403,1,3.40046133
13,17,18,9.35935,1,1,1,0.928673668,6,0.108835403,0,3.8489418
5,14,8,17.78095,0,1,1,0.833684897,1,0.724957857,0,3.506697278
5,5,37,26.332625,2,1,0,0.928673668,6,0.108835403,0,3.662938504
9,21,15,22.684475,2,1,1,0.546246659,2,0.978960677,0,3.74804494
9,26,21,12.6445,1,1,1,0.546246659,2,0.978960677,0,3.435682284
16,23,19,13.512675,1,1,1,0.546246659,2,0.978960677,0,3.556550547
3,5,36,23.04445,1,1,0,0.699231757,2,1.127421334,0,3.550985108
5,14,12,22.11275,2,1,1,0.928673668,6,0.108835403,0,3.813711435
5,16,17,33.223575,2,1,1,0.546246659,2,0.978960677,0,3.484436952
3,5,19,36.774925,2,1,1,0.439919644,2,1.659348436,0,3.499142906
4,5,36,25.37975,2,1,0,0.798779127,6,0.199090718,0,3.352743699
1,4,38,17.771875,1,1,0,0.946476186,3,1.385672294,0,3.888311712
3,19,7,43.853425,2,1,1,0.508133014,6,1.39540754,1,3.567640382
11,12,23,16.815975,1,1,1,0.928673668,6,0.108835403,0,3.752489821
12,12,15,19.411425,1,1,1,0.546246659,2,0.978960677,0,3.591500786
5,22,16,12.792725,1,1,1,0.546246659,2,0.978960677,0,3.588402626
21,25,13,42.75535,2,1,1,0.928673668,6,0.108835403,1,3.736014683
4,5,33,33.271975,2,1,0,0.985991803,5,0.03182232,0,3.652452875
3,26,20,32.45825,2,1,1,0.546246659,2,0.978960677,0,3.726020671
15,21,2,56.17425,2,1,1,0.546246659,2,0.978960677,1,3.545162335
5,5,37,29.8265,2,1,0,0.727240777,5,0.048694232,0,3.54174836
3,11,4,46.07075,2,1,1,0.546246659,2,0.978960677,1,3.817641541
7,21,2,66.1023,2,1,0,0.546246659,2,0.978960677,1,3.534613044
5,5,30,37.888125,2,1,0,0.937716511,6,0.20537172,0,3.38902159
17,41,18,10.530025,1,1,1,0.928673668,6,0.108835403,0,3.778147354
4,19,16,447.461025,1,1,1,0.676633362,7,1.252851982,0,3.471217713
3,21,2,52.250825,2,1,1,0.546246659,2,0.978960677,0,3.847073419
1,4,37,23.69785,0,1,0,0.692144467,7,1.337110885,0,3.794676691
11,13,20,16.1535,0,0,1,0.676633362,7,1.252851982,0,3.502283756
12,14,8,29.88095,1,1,1,0.833684897,1,0.724957857,1,3.195660285
16,19,7,16.93395,1,1,1,0.928673668,6,0.108835403,0,3.981851151
2,5,45,11.64625,0,1,0,0.67632531,1,1.112770892,0,3.435682284
2,5,31,26.616975,2,1,0,0.676633362,7,1.252851982,0,3.435792268
5,5,37,24.77475,2,1,0,0.928673668,6,0.108835403,0,3.824364463
5,5,36,25.14985,2,1,0,0.546246659,2,0.978960677,0,3.800819573
16,16,21,32.739575,2,1,1,0.546246659,2,0.978960677,0,3.644503501
3,21,2,63.63995,2,1,1,0.546246659,2,0.978960677,1,3.670660563
20,21,17,24.892725,2,1,1,0.546246659,2,0.978960677,1,3.500677755
3,5,36,31.46,1,1,0,0.727240777,5,0.048694232,0,3.173301083
14,22,16,17.535925,1,1,1,0.546246659,2,0.978960677,0,3.639341575
19,23,19,17.7265,1,1,1,0.546246659,2,0.978960677,0,3.374386415
35,41,18,28.728425,1,1,1,0.928673668,6,0.108835403,0,3.718537368
6,14,8,17.93825,1,1,1,0.833684897,1,0.724957857,0,3.455077394
8,21,2,73.359275,2,1,1,0.546246659,2,0.978960677,1,3.813061489
1,4,38,21.317175,2,1,0,0.610657148,6,0.01644736,0,3.43472048
22,22,16,33.017875,2,1,1,0.546246659,2,0.978960677,0,3.673853136
2,15,2,14.771075,0,1,1,0.928673668,6,0.108835403,0,3.833488751
8,21,15,63.24065,2,1,1,0.546246659,2,0.978960677,1,3.645913744
22,23,3,92.5287,2,1,1,0.922336092,4,1.446636591,1,3.597380701
10,21,19,42.250175,2,1,1,0.546246659,2,0.978960677,1,3.403360652
11,29,15,37.410175,2,1,1,0.928673668,6,0.108835403,0,3.715911849
4,5,33,30.888275,1,1,0,0.928673668,6,0.108835403,0,3.405762603
3,5,36,25.939375,1,1,0,0.928673668,6,0.108835403,0,3.58578862
17,22,17,44.730675,2,1,1,0.546246659,2,0.978960677,1,3.309816734
7,16,18,22.363825,1,1,1,0.928673668,6,0.108835403,0,3.822428003
14,23,19,13.542925,1,1,1,0.546246659,2,0.978960677,0,3.615804691
10,16,18,17.293925,1,1,1,0.928673668,6,0.108835403,0,3.733460391
16,21,2,32.8031,1,1,0,0.546246659,2,0.978960677,1,3.446599875
4,13,16,33.25685,2,1,1,0.551919167,6,1.348752678,1,3.455381644
9,12,17,39.68195,2,1,1,0.676633362,7,1.252851982,1,3.674541431
6,21,18,11.77935,1,1,1,0.928673668,6,0.108835403,0,3.592259527
9,12,7,17.90195,1,1,1,0.676633362,7,1.252851982,0,3.833985084
5,5,28,69.8654,2,1,0,0.830127474,1,1.266470642,0,3.388668326
3,5,37,28.014525,2,1,0,0.546246659,2,0.978960677,0,3.478537249
28,34,15,81.43905,1,1,1,0.928673668,6,0.108835403,1,3.696182452
3,5,31,33.01485,2,1,0,0.947580304,5,0.061893116,0,3.578863956
9,13,15,47.519725,2,1,1,0.928673668,6,0.108835403,1,3.575778591
9,12,22,9.628575,0,0,1,0.928673668,6,0.108835403,0,3.865683478
6,16,18,22.869,2,1,1,0.928673668,6,0.108835403,0,3.848309366
7,7,22,58.107225,2,1,1,0.676633362,7,1.252851982,0,3.637600958
7,21,2,52.4293,2,1,1,0.546246659,2,0.978960677,0,3.760299006
3,14,10,37.724775,2,1,1,0.426398957,7,1.213320507,1,3.830014896
8,12,15,25.8093,2,1,1,0.546246659,2,0.978960677,1,3.489559028
2,4,39,25.70645,1,1,0,0.928673668,6,0.108835403,0,3.495792475
4,5,34,25.473525,2,1,0,0.546246659,2,0.978960677,0,3.349184902
16,19,17,34.657425,1,1,1,0.676633362,7,1.252851982,1,3.540102761
4,7,19,51.930175,2,1,1,0.699231757,2,1.127421334,1,3.364606315
22,23,3,106.1533,2,1,1,0.922336092,4,1.446636591,1,3.674653249
1,5,31,26.616975,0,0,0,0.676633362,7,1.252851982,0,3.745425424
19,23,3,106.1533,2,1,1,0.922336092,4,1.446636591,1,3.620667686
2,14,8,17.554075,1,1,1,0.833684897,1,0.724957857,0,3.476049914
8,8,24,62.251475,2,1,1,0.854952126,4,0.91020814,1,3.42485438
4,4,39,24.051775,2,1,0,0.546246659,2,0.978960677,0,3.431901824
4,19,7,64.8439,2,1,1,0.508133014,6,1.39540754,1,3.460827066
10,21,18,11.77935,1,1,1,0.928673668,6,0.108835403,0,3.896299602
19,21,15,22.684475,2,1,1,0.546246659,2,0.978960677,0,3.901797179
7,12,7,19.036325,1,1,1,0.676633362,7,1.252851982,0,3.854974444
9,12,31,47.0448,2,1,1,0.928673668,6,0.108835403,0,3.531051904
16,22,17,43.8867,2,1,1,0.546246659,2,0.978960677,0,3.472486403
10,15,8,35.7071,2,1,1,0.546246659,2,0.978960677,1,3.511143456
13,22,16,54.3048,2,1,1,0.546246659,2,0.978960677,1,3.593358995
7,14,7,21.99175,2,1,1,0.546246659,2,0.978960677,0,3.666255413
3,12,15,201.921775,2,1,1,0.546246659,2,0.978960677,1,3.454909879
6,17,18,11.286275,1,1,1,0.928673668,6,0.108835403,0,3.906643684
9,12,7,17.3756,1,1,1,0.928673668,6,0.108835403,1,3.761500947
3,4,38,21.01165,1,1,0,0.652017153,4,1.842029211,0,3.37003898
5,19,4,49.5495,2,1,1,0.508133014,6,1.39540754,1,3.619725205
9,14,25,47.961375,2,1,1,0.404254393,7,1.300964383,0,3.59580946
4,4,38,25.0228,2,1,0,0.21840916,6,1.444227878,0,3.531340726
12,22,19,8.228,1,1,1,0.928673668,6,0.108835403,0,3.80115934
9,14,7,33.175175,2,1,1,0.546246659,2,0.978960677,1,3.574155075
2,12,7,14.40505,1,1,1,0.676633362,7,1.252851982,0,3.777196169
3,19,7,34.7996,2,1,1,0.508133014,6,1.39540754,0,3.631833645
5,5,36,25.1559,2,1,0,0.937716511,6,0.20537172,0,2.827363464
7,12,3,60.07045,1,1,1,0.546246659,2,0.978960677,1,3.627633224
17,21,17,10.35155,1,1,1,0.546246659,2,0.978960677,0,3.662672247
2,5,36,35.6466,2,1,0,0.546246659,2,0.978960677,0,3.529377625
12,13,9,37.4011,2,1,1,0.928673668,6,0.108835403,1,3.398848973
14,19,7,46.47005,2,1,1,0.508133014,6,1.39540754,1,3.536742233
7,14,10,37.64915,2,1,1,0.426398957,7,1.213320507,1,3.476366975
8,13,20,11.280225,1,1,1,0.699231757,2,1.127421334,0,3.596223602
33,41,18,12.1847,1,1,1,0.928673668,6,0.108835403,0,3.776809543
5,22,16,89.258675,4,1,1,0.546246659,2,0.978960677,1,3.320134638
3,5,32,16.6133,2,1,0,0.378726348,6,1.314962988,0,3.581065585
7,13,16,23.295525,1,1,1,0.551919167,6,1.348752678,1,3.476196332
7,14,12,39.733375,2,1,1,0.928673668,6,0.108835403,0,2.868507855
6,14,10,41.40015,2,1,1,0.426398957,7,1.213320507,1,3.767468296
3,22,16,30.180425,2,1,1,0.546246659,2,0.978960677,0,3.636996788
9,21,2,56.17425,2,1,1,0.546246659,2,0.978960677,1,3.638313308
9,16,21,34.56365,2,1,1,0.546246659,2,0.978960677,0,3.47341571
2,12,22,15.236925,1,1,1,0.928673668,6,0.108835403,0,3.520905085
9,13,16,20.7152,2,1,1,0.551919167,6,1.348752678,0,3.749866574
14,14,16,41.118825,2,1,1,0.907026237,4,0.313001271,0,3.71667957
13,22,20,27.6969,1,1,1,0.91597149,5,0.033539262,1,3.613755065
2,15,6,26.598825,1,1,1,0.546246659,2,0.978960677,0,3.772371888
16,23,19,13.421925,0,0,0,0.546246659,2,0.978960677,0,3.150660722
10,12,23,11.988075,0,1,1,0.928673668,6,0.108835403,0,3.565792924
20,23,3,106.1533,2,1,1,0.922336092,4,1.446636591,1,3.625697684
3,15,6,51.688175,2,1,1,0.91597149,5,0.033539262,1,3.482324402
17,19,7,54.11725,0,0,1,0.508133014,6,1.39540754,0,3.602783892
2,4,39,27.9147,2,1,0,0.928673668,6,0.108835403,0,3.566442926
15,25,4,44.3344,2,1,1,0.928673668,6,0.108835403,1,3.625419663
11,17,18,9.35935,1,1,1,0.928673668,6,0.108835403,0,3.860257738
6,17,18,9.4138,1,1,1,0.928673668,6,0.108835403,0,3.824891025
8,14,25,47.961375,1,1,1,0.404254393,7,1.300964383,0,3.474298103
13,19,7,34.506175,2,1,1,0.508133014,6,1.39540754,0,3.794825605
4,15,7,45.58675,2,1,1,0.546246659,2,0.978960677,0,3.369993366
5,5,36,25.62175,2,1,0,0.937716511,6,0.20537172,0,3.522314248
5,5,34,31.650575,2,1,0,0.917816729,5,0.128913283,0,3.576676216
4,5,34,28.02965,1,1,0,0.240749696,2,1.610776374,0,2.836409881
10,14,7,46.533575,2,1,1,0.508133014,6,1.39540754,1,3.516446448
19,22,16,14.35665,1,1,1,0.546246659,2,0.978960677,0,3.753101625
5,5,30,24.90785,2,1,0,0.404254393,7,1.300964383,0,3.450383308
5,5,33,29.605675,2,1,0,0.985991803,5,0.03182232,0,3.726482742
21,21,15,43.06995,2,1,1,0.546246659,2,0.978960677,1,3.809198912
13,15,8,35.7071,2,1,1,0.546246659,2,0.978960677,1,3.481435119
14,14,8,17.78095,1,1,1,0.833684897,1,0.724957857,0,3.494818255
1,4,34,27.451875,2,1,0,0.892314005,6,0.056862101,0,4.03837188
8,14,10,41.342675,2,1,1,0.426398957,7,1.213320507,1,3.605453303
19,19,7,60.03415,2,1,1,0.508133014,6,1.39540754,1,3.628221636
10,23,19,13.542925,0,1,1,0.546246659,2,0.978960677,0,3.488930313
3,14,14,9.586225,1,1,1,0.928673668,6,0.108835403,0,3.552567447
15,21,15,39.22215,2,1,1,0.546246659,2,0.978960677,0,3.738817393
19,23,19,36.714425,2,1,1,0.928673668,6,0.108835403,1,3.4131838
12,15,6,29.980775,2,1,1,0.546246659,2,0.978960677,1,3.714197475
3,15,6,20.4611,1,1,1,0.546246659,2,0.978960677,0,3.795425652
2,5,30,32.07105,2,1,0,0.279622561,4,1.494315888,0,3.461632535
25,41,18,10.530025,1,1,1,0.928673668,6,0.108835403,0,3.778147354
10,21,2,52.250825,2,1,0,0.546246659,2,0.978960677,0,3.718213789
12,12,24,50.63245,2,1,1,0.928673668,6,0.108835403,1,3.748924566
13,22,17,51.131575,2,1,1,0.546246659,2,0.978960677,1,3.39936012
2,5,35,36.9655,2,1,0,0.459067483,3,1.956830377,0,3.334068893
7,14,8,33.51095,2,1,1,0.928673668,6,0.108835403,0,3.782172758
12,19,7,24.269575,2,1,1,0.508133014,6,1.39540754,0,3.790172736
3,4,37,21.538,2,1,0,0.729689064,8,0.069043058,0,3.616713565
12,15,2,67.6632,2,1,1,0.928673668,6,0.108835403,1,3.711216175
7,12,26,55.8052,1,1,1,0.676633362,7,1.252851982,0,3.733388292
4,7,25,42.4589,2,1,1,0.500384301,1,1.774551588,0,3.490289907
3,5,35,36.9655,2,1,0,0.459067483,3,1.956830377,0,3.334068893
10,21,15,41.578625,2,1,1,0.546246659,2,0.978960677,1,3.683110869
4,14,16,48.95055,1,1,1,0.928673668,6,0.108835403,1,3.631562882
9,41,18,10.530025,1,1,1,0.928673668,6,0.108835403,0,3.761197797
11,11,12,18.086475,2,1,1,0.928673668,6,0.108835403,0,3.866508429
7,9,20,30.531325,2,1,1,0.699231757,2,1.127421334,0,3.494518157
7,14,8,78.05105,2,1,1,0.833684897,1,0.724957857,1,3.477840849
19,26,21,38.511275,2,1,1,0.546246659,2,0.978960677,0,3.470714297
10,41,18,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.798729351
5,5,35,23.797675,2,1,0,0.928673668,6,0.108835403,0,4.003448686
10,19,7,13.077075,1,1,1,0.928673668,6,0.108835403,0,3.970280515
5,8,22,21.4654,1,1,1,0.436571707,4,1.2195526,0,3.31616085
5,5,28,29.887,2,1,0,0.928673668,6,0.108835403,0,3.717253971
4,5,31,28.462225,2,1,0,0.370072571,5,2.049617573,0,3.440914362
2,14,14,31.396475,2,1,1,0.928673668,6,0.108835403,0,3.557638551
9,21,2,56.334575,2,1,1,0.546246659,2,0.978960677,1,3.62139608
3,5,35,23.2925,2,1,0,0.418046217,2,1.984566664,0,3.435682284
14,27,18,68.991175,2,1,1,0.546246659,2,0.978960677,1,3.514908934
2,4,38,20.6305,2,1,0,0.54944244,11,0.096022079,0,3.228270014
11,15,7,55.67815,2,1,1,0.546246659,2,0.978960677,1,3.506417698
1,4,39,26.9104,2,1,0,0.659821314,5,1.745952606,0,3.79498602
11,14,10,39.08905,2,1,1,0.426398957,7,1.213320507,1,3.823619482
8,21,18,12.375275,0,1,1,0.928673668,6,0.108835403,0,3.553593373
1,4,38,18.6945,2,1,0,0.459705659,1,1.595647433,0,3.742149684
9,22,17,44.8789,2,1,1,0.546246659,2,0.978960677,1,3.452244023
9,12,8,14.40505,1,1,1,0.676633362,7,1.252851982,0,3.886931392
8,41,18,10.530025,0,1,1,0.928673668,6,0.108835403,0,3.733747904
12,19,7,23.864225,2,1,1,0.508133014,6,1.39540754,0,3.76867826
26,41,18,34.215775,2,1,1,0.928673668,6,0.108835403,0,3.763194654
12,26,21,33.86185,2,1,1,0.546246659,2,0.978960677,0,3.387326386
2,4,40,24.9139,2,1,0,0.687873651,6,1.735769351,0,3.222188
14,21,2,61.8915,2,1,0,0.546246659,2,0.978960677,1,3.606061568
8,21,2,63.4161,2,1,0,0.546246659,2,0.978960677,1,3.519504846
5,12,22,38.323725,2,1,1,0.546246659,2,0.978960677,0,3.621682153
6,12,8,14.8709,1,1,1,0.676633362,7,1.252851982,0,3.837098195
13,25,13,12.726175,2,1,1,0.928673668,6,0.108835403,0,3.967677479
3,7,20,36.2879,1,1,1,0.240749696,2,1.610776374,1,3.403629485
4,14,10,27.52145,1,1,1,0.546246659,2,0.978960677,1,3.578205191
24,25,4,62.0004,2,1,1,0.928673668,6,0.108835403,1,3.681588633
1,12,8,18.806425,1,1,1,0.676633362,7,1.252851982,1,3.797781392
15,22,19,10.203325,1,1,1,0.928673668,6,0.108835403,0,3.808954755
13,14,10,27.58195,2,1,1,0.426398957,7,1.213320507,0,3.694577028
14,19,7,21.879825,1,1,1,0.928673668,6,0.108835403,0,3.967916875
5,19,7,46.47005,2,1,1,0.508133014,6,1.39540754,1,3.54795402
10,17,18,9.35935,1,1,1,0.928673668,6,0.108835403,0,3.82591837
1,4,38,25.047,1,1,0,0.54944244,11,0.096022079,0,3.824192033
5,8,22,38.644375,1,1,1,0.436571707,4,1.2195526,0,3.459265479
34,41,18,13.403775,1,1,1,0.928673668,6,0.108835403,0,3.720551505
18,22,17,51.9816,2,1,1,0.546246659,2,0.978960677,1,3.315924688
10,15,6,20.4611,1,1,1,0.546246659,2,0.978960677,0,3.784381443
18,41,18,34.215775,2,1,1,0.928673668,6,0.108835403,0,3.685648224
2,14,10,35.395525,2,1,1,0.426398957,7,1.213320507,0,3.833054566
9,12,23,12.708025,1,1,1,0.928673668,6,0.108835403,0,3.754337784
5,5,35,29.04,2,1,0,0.150326058,6,1.511102679,0,3.236677857
3,5,29,33.7469,2,1,0,0.928673668,6,0.108835403,0,3.320316855
11,14,10,27.639425,2,1,1,0.546246659,2,0.978960677,1,3.56589772
17,21,15,22.684475,2,1,1,0.546246659,2,0.978960677,0,3.883822148
9,12,22,34.727,1,1,1,0.546246659,2,0.978960677,1,2.857259634
23,26,21,11.286275,1,1,1,0.546246659,2,0.978960677,0,3.731878326
11,23,19,13.3342,1,1,1,0.546246659,2,0.978960677,0,3.469571569
29,41,18,15.7542,1,1,1,0.928673668,6,0.108835403,0,3.816229816
13,14,10,22.037125,2,1,1,0.546246659,2,0.978960677,0,3.678103466
14,16,17,18.207475,2,1,1,0.546246659,2,0.978960677,0,3.584644788
3,5,19,53.8571,2,1,1,0.439919644,2,1.659348436,1,3.329454244
4,7,22,34.39425,2,1,1,0.937716511,6,0.20537172,0,3.596518666
10,17,18,14.547225,1,1,1,0.928673668,6,0.108835403,0,3.585135208
4,5,31,28.462225,2,1,0,0.370072571,5,2.049617573,0,3.433004378
